Year,Latitude,Longitude,Intensity
2020,57.0,123.0,0
2020,57.0,124.0,255
2020,57.0,125.0,1
2020,57.0,126.0,0
2020,57.0,127.0,0
2020,57.0,128.0,0
2020,57.0,129.0,0
2020,57.0,130.0,0
2020,57.0,131.0,0
2020,57.0,132.0,0
2020,57.0,133.0,0
2020,57.0,134.0,0
2020,57.0,135.0,0
2020,57.0,136.0,0
2020,57.0,137.0,0
2020,57.0,138.0,229
2020,57.0,139.0,68
2020,57.0,140.0,1
2020,57.0,141.0,4
2020,57.0,142.0,25
2020,57.0,143.0,37
2020,57.0,144.0,30
2020,57.0,145.0,25
2020,57.0,146.0,40
2020,57.0,147.0,62
2020,57.0,148.0,208
2020,57.0,149.0,172
2020,57.0,150.0,95
2020,57.0,151.0,76
2020,57.0,152.0,46
2020,57.0,153.0,28
2020,57.0,154.0,0
2020,57.0,155.0,0
2020,57.0,156.0,0
2020,57.0,157.0,0
2020,57.0,158.0,0
2020,57.0,159.0,0
2020,57.0,160.0,0
2020,57.0,161.0,0
2020,57.0,162.0,0
2020,57.0,163.0,10
2020,57.0,164.0,147
2020,57.0,165.0,109
2020,57.0,166.0,125
2020,57.0,167.0,107
2020,57.0,168.0,90
2020,57.0,169.0,73
2020,57.0,170.0,93
2020,57.0,171.0,71
2020,57.0,172.0,97
2020,57.0,173.0,120
2020,57.0,174.0,255
2020,57.0,175.0,255
2020,57.0,176.0,255
2020,57.0,177.0,255
2020,57.0,178.0,254
2020,57.0,179.0,255
2020,56.0,-180.0,255
2020,56.0,-179.0,255
2020,56.0,-178.0,255
2020,56.0,-177.0,254
2020,56.0,-176.0,255
2020,56.0,-175.0,255
2020,56.0,-174.0,255
2020,56.0,-173.0,255
2020,56.0,-172.0,255
2020,56.0,-171.0,254
2020,56.0,-170.0,255
2020,56.0,-169.0,227
2020,56.0,-168.0,118
2020,56.0,-167.0,81
2020,56.0,-166.0,77
2020,56.0,-165.0,84
2020,56.0,-164.0,17
2020,56.0,-163.0,255
2020,56.0,-162.0,0
2020,56.0,-161.0,0
2020,56.0,-160.0,0
2020,56.0,-159.0,255
2020,56.0,-158.0,255
2020,56.0,-157.0,255
2020,56.0,-156.0,255
2020,56.0,-155.0,255
2020,56.0,-154.0,255
2020,56.0,-153.0,255
2020,56.0,-152.0,255
2020,56.0,-151.0,255
2020,56.0,-150.0,255
2020,56.0,-149.0,255
2020,56.0,-148.0,255
2020,56.0,-147.0,255
2020,56.0,-146.0,255
2020,56.0,-145.0,255
2020,56.0,-144.0,255
2020,56.0,-143.0,255
2020,56.0,-142.0,255
2020,56.0,-141.0,255
2020,56.0,-140.0,255
2020,56.0,-139.0,255
2020,56.0,-138.0,255
2020,56.0,-137.0,255
2020,56.0,-136.0,245
2020,56.0,-135.0,0
2020,56.0,-134.0,0
2020,56.0,-133.0,0
2020,56.0,-132.0,0
2020,56.0,-131.0,0
2020,56.0,-130.0,0
2020,56.0,-129.0,0
2020,56.0,-128.0,0
2020,56.0,-127.0,0
2020,56.0,-126.0,0
2020,56.0,-125.0,0
2020,56.0,-124.0,0
2020,56.0,-123.0,0
2020,56.0,-122.0,0
2020,56.0,-121.0,0
2020,56.0,-120.0,0
2020,56.0,-119.0,255
2020,56.0,-118.0,0
2020,56.0,-117.0,0
2020,56.0,-116.0,0
2020,56.0,-115.0,0
2020,56.0,-114.0,0
2020,56.0,-113.0,0
2020,56.0,-112.0,0
2020,56.0,-111.0,0
2020,56.0,-110.0,0
2020,56.0,-109.0,0
2020,56.0,-108.0,0
2020,56.0,-107.0,0
2020,56.0,-106.0,0
2020,56.0,-105.0,0
2020,56.0,-104.0,0
2020,56.0,-103.0,0
2020,56.0,-102.0,0
2020,56.0,-101.0,1
2020,56.0,-100.0,0
2020,56.0,-99.0,0
2020,56.0,-98.0,0
2020,56.0,-97.0,0
2020,56.0,-96.0,0
2020,56.0,-95.0,0
2020,56.0,-94.0,0
2020,56.0,-93.0,0
2020,56.0,-92.0,0
2020,56.0,-91.0,0
2020,56.0,-90.0,0
2020,56.0,-89.0,0
2020,56.0,-88.0,0
2020,56.0,-87.0,0
2020,56.0,-86.0,0
2020,56.0,-85.0,0
2020,56.0,-84.0,0
2020,56.0,-83.0,0
2020,56.0,-82.0,0
2020,56.0,-81.0,0
2020,56.0,-80.0,0
2020,56.0,-79.0,0
2020,56.0,-78.0,0
2020,56.0,-77.0,0
2020,56.0,-76.0,0
2020,56.0,-75.0,0
2020,56.0,-74.0,0
2020,56.0,-73.0,0
2020,56.0,-72.0,0
2020,56.0,-71.0,0
2020,56.0,-70.0,0
2020,56.0,-69.0,0
2020,56.0,-68.0,0
2020,56.0,-67.0,0
2020,56.0,-66.0,255
2020,56.0,-65.0,255
2020,56.0,-64.0,255
2020,56.0,-63.0,255
2020,56.0,-62.0,255
2020,56.0,-61.0,255
2020,56.0,-60.0,255
2020,56.0,-59.0,255
2020,56.0,-58.0,254
2020,56.0,-57.0,255
2020,56.0,-56.0,255
2020,56.0,-55.0,255
2020,56.0,-54.0,255
2020,56.0,-53.0,255
2020,56.0,-52.0,255
2020,56.0,-51.0,255
2020,56.0,-50.0,255
2020,56.0,-49.0,255
2020,56.0,-48.0,255
2020,56.0,-47.0,255
2020,56.0,-46.0,255
2020,56.0,-45.0,255
2020,56.0,-44.0,255
2020,56.0,-43.0,255
2020,56.0,-42.0,255
2020,56.0,-41.0,255
2020,56.0,-40.0,255
2020,56.0,-39.0,255
2020,56.0,-38.0,255
2020,56.0,-37.0,255
2020,56.0,-36.0,255
2020,56.0,-35.0,255
2020,56.0,-34.0,255
2020,56.0,-33.0,255
2020,56.0,-32.0,255
2020,56.0,-31.0,255
2020,56.0,-30.0,255
2020,56.0,-29.0,255
2020,56.0,-28.0,255
2020,56.0,-27.0,255
2020,56.0,-26.0,255
2020,56.0,-25.0,255
2020,56.0,-24.0,255
2020,56.0,-23.0,255
2020,56.0,-22.0,255
2020,56.0,-21.0,255
2020,56.0,-20.0,255
2020,56.0,-19.0,255
2020,56.0,-18.0,255
2020,56.0,-17.0,255
2020,56.0,-16.0,255
2020,56.0,-15.0,255
2020,56.0,-14.0,255
2020,56.0,-13.0,255
2020,56.0,-12.0,255
2020,56.0,-11.0,255
2020,56.0,-10.0,254
2020,56.0,-9.0,255
2020,56.0,-8.0,255
2020,56.0,-7.0,255
2020,56.0,-6.0,0
2020,56.0,-5.0,255
2020,56.0,-4.0,255
2020,56.0,-3.0,255
2020,56.0,-2.0,255
2020,56.0,-1.0,255
2020,56.0,0.0,255
2020,56.0,1.0,255
2020,56.0,2.0,255
2020,56.0,3.0,255
2020,56.0,4.0,255
2020,56.0,5.0,255
2020,56.0,6.0,0
2020,56.0,7.0,0
2020,56.0,8.0,255
2020,56.0,9.0,255
2020,56.0,10.0,255
2020,56.0,11.0,255
2020,56.0,12.0,255
2020,56.0,13.0,255
2020,56.0,14.0,0
2020,56.0,15.0,0
2020,56.0,16.0,0
2020,56.0,17.0,0
2020,56.0,18.0,255
2020,56.0,19.0,0
2020,56.0,20.0,0
2020,56.0,21.0,0
2020,56.0,22.0,0
2020,56.0,23.0,0
2020,56.0,24.0,0
2020,56.0,25.0,0
2020,56.0,26.0,0
2020,56.0,27.0,0
2020,56.0,28.0,0
2020,56.0,29.0,0
2020,56.0,30.0,255
2020,56.0,31.0,0
2020,56.0,32.0,0
2020,56.0,33.0,0
2020,56.0,34.0,0
2020,56.0,35.0,0
2020,56.0,36.0,255
2020,56.0,37.0,255
2020,56.0,38.0,255
2020,56.0,39.0,255
2020,56.0,40.0,0
2020,56.0,41.0,0
2020,56.0,42.0,255
2020,56.0,43.0,1
2020,56.0,44.0,0
2020,56.0,45.0,0
2020,56.0,46.0,0
2020,56.0,47.0,0
2020,56.0,48.0,255
2020,56.0,49.0,255
2020,56.0,50.0,0
2020,56.0,51.0,255
2020,56.0,52.0,255
2020,56.0,53.0,0
2020,56.0,54.0,0
2020,56.0,55.0,0
2020,56.0,56.0,0
2020,56.0,57.0,0
2020,56.0,58.0,0
2020,56.0,59.0,0
2020,56.0,60.0,255
2020,56.0,61.0,255
2020,56.0,62.0,0
2020,56.0,63.0,0
2020,56.0,64.0,0
2020,56.0,65.0,255
2020,56.0,66.0,0
2020,56.0,67.0,0
2020,56.0,68.0,0
2020,56.0,69.0,0
2020,56.0,70.0,0
2020,56.0,71.0,0
2020,56.0,72.0,0
2020,56.0,73.0,255
2020,56.0,74.0,0
2020,56.0,75.0,0
2020,56.0,76.0,0
2020,56.0,77.0,0
2020,56.0,78.0,255
2020,56.0,79.0,0
2020,56.0,80.0,0
2020,56.0,81.0,0
2020,56.0,82.0,255
2020,56.0,83.0,255
2020,56.0,84.0,0
2020,56.0,85.0,0
2020,56.0,86.0,255
2020,56.0,87.0,0
2020,56.0,88.0,0
2020,56.0,89.0,255
2020,56.0,90.0,255
2020,56.0,91.0,0
2020,56.0,92.0,255
2020,56.0,93.0,0
2020,56.0,94.0,255
2020,56.0,95.0,0
2020,56.0,96.0,0
2020,56.0,97.0,0
2020,56.0,98.0,0
2020,56.0,99.0,0
2020,56.0,100.0,0
2020,56.0,101.0,0
2020,56.0,102.0,0
2020,56.0,103.0,0
2020,56.0,104.0,0
2020,56.0,105.0,0
2020,56.0,106.0,0
2020,56.0,107.0,0
2020,56.0,108.0,0
2020,56.0,109.0,0
2020,56.0,110.0,0
2020,56.0,111.0,0
2020,56.0,112.0,0
2020,56.0,113.0,0
2020,56.0,114.0,0
2020,56.0,115.0,0
2020,56.0,116.0,0
2020,56.0,117.0,0
2020,56.0,118.0,0
2020,56.0,119.0,0
2020,56.0,120.0,0
2020,56.0,121.0,0
2020,56.0,122.0,0
2020,56.0,123.0,0
2020,56.0,124.0,0
2020,56.0,125.0,0
2020,56.0,126.0,0
2020,56.0,127.0,0
2020,56.0,128.0,0
2020,56.0,129.0,0
2020,56.0,130.0,0
2020,56.0,131.0,0
2020,56.0,132.0,0
2020,56.0,133.0,0
2020,56.0,134.0,0
2020,56.0,135.0,0
2020,56.0,136.0,0
2020,56.0,137.0,0
2020,56.0,138.0,0
2020,56.0,139.0,0
2020,56.0,140.0,0
2020,56.0,141.0,34
2020,56.0,142.0,28
2020,56.0,143.0,35
2020,56.0,144.0,38
2020,56.0,145.0,63
2020,56.0,146.0,82
2020,56.0,147.0,94
2020,56.0,148.0,236
2020,56.0,149.0,137
2020,56.0,150.0,17
2020,56.0,151.0,45
2020,56.0,152.0,36
2020,56.0,153.0,0
2020,56.0,154.0,0
2020,56.0,155.0,0
2020,56.0,156.0,0
2020,56.0,157.0,0
2020,56.0,158.0,0
2020,56.0,159.0,0
2020,56.0,160.0,1
2020,56.0,161.0,0
2020,56.0,162.0,0
2020,56.0,163.0,210
2020,56.0,164.0,210
2020,56.0,165.0,203
2020,56.0,166.0,92
2020,56.0,167.0,66
2020,56.0,168.0,122
2020,56.0,169.0,66
2020,56.0,170.0,126
2020,56.0,171.0,225
2020,56.0,172.0,255
2020,56.0,173.0,255
2020,56.0,174.0,254
2020,56.0,175.0,255
2020,56.0,176.0,255
2020,56.0,177.0,255
2020,56.0,178.0,255
2020,56.0,179.0,255
2020,55.0,-180.0,255
2020,55.0,-179.0,255
2020,55.0,-178.0,255
2020,55.0,-177.0,255
2020,55.0,-176.0,255
2020,55.0,-175.0,255
2020,55.0,-174.0,255
2020,55.0,-173.0,255
2020,55.0,-172.0,255
2020,55.0,-171.0,255
2020,55.0,-170.0,255
2020,55.0,-169.0,255
2020,55.0,-168.0,255
2020,55.0,-167.0,255
2020,55.0,-166.0,255
2020,55.0,-165.0,255
2020,55.0,-164.0,255
2020,55.0,-163.0,255
2020,55.0,-162.0,255
2020,55.0,-161.0,255
2020,55.0,-160.0,255
2020,55.0,-159.0,255
2020,55.0,-158.0,255
2020,55.0,-157.0,255
2020,55.0,-156.0,255
2020,55.0,-155.0,254
2020,55.0,-154.0,255
2020,55.0,-153.0,255
2020,55.0,-152.0,255
2020,55.0,-151.0,255
2020,55.0,-150.0,255
2020,55.0,-149.0,255
2020,55.0,-148.0,255
2020,55.0,-147.0,255
2020,55.0,-146.0,255
2020,55.0,-145.0,255
2020,55.0,-144.0,255
2020,55.0,-143.0,255
2020,55.0,-142.0,255
2020,55.0,-141.0,255
2020,55.0,-140.0,255
2020,55.0,-139.0,255
2020,55.0,-138.0,255
2020,55.0,-137.0,255
2020,55.0,-136.0,255
2020,55.0,-135.0,216
2020,55.0,-134.0,55
2020,55.0,-133.0,0
2020,55.0,-132.0,0
2020,55.0,-131.0,255
2020,55.0,-130.0,0
2020,55.0,-129.0,255
2020,55.0,-128.0,0
2020,55.0,-127.0,0
2020,55.0,-126.0,0
2020,55.0,-125.0,0
2020,55.0,-124.0,0
2020,55.0,-123.0,0
2020,55.0,-122.0,0
2020,55.0,-121.0,0
2020,55.0,-120.0,0
2020,55.0,-119.0,0
2020,55.0,-118.0,0
2020,55.0,-117.0,0
2020,55.0,-116.0,0
2020,55.0,-115.0,0
2020,55.0,-114.0,0
2020,55.0,-113.0,0
2020,55.0,-112.0,0
2020,55.0,-111.0,255
2020,55.0,-110.0,0
2020,55.0,-109.0,0
2020,55.0,-108.0,0
2020,55.0,-107.0,0
2020,55.0,-106.0,0
2020,55.0,-105.0,0
2020,55.0,-104.0,0
2020,55.0,-103.0,0
2020,55.0,-102.0,0
2020,55.0,-101.0,0
2020,55.0,-100.0,0
2020,55.0,-99.0,0
2020,55.0,-98.0,0
2020,55.0,-97.0,0
2020,55.0,-96.0,0
2020,55.0,-95.0,1
2020,55.0,-94.0,0
2020,55.0,-93.0,0
2020,55.0,-92.0,0
2020,55.0,-91.0,0
2020,55.0,-90.0,0
2020,55.0,-89.0,0
2020,55.0,-88.0,0
2020,55.0,-87.0,0
2020,55.0,-86.0,0
2020,55.0,-85.0,0
2020,55.0,-84.0,0
2020,55.0,-83.0,0
2020,55.0,-82.0,0
2020,55.0,-81.0,0
2020,55.0,-80.0,0
2020,55.0,-79.0,0
2020,55.0,-78.0,0
2020,55.0,-77.0,0
2020,55.0,-76.0,0
2020,55.0,-75.0,0
2020,55.0,-74.0,0
2020,55.0,-73.0,0
2020,55.0,-72.0,0
2020,55.0,-71.0,0
2020,55.0,-70.0,0
2020,55.0,-69.0,0
2020,55.0,-68.0,0
2020,55.0,-67.0,0
2020,55.0,-66.0,0
2020,55.0,-65.0,255
2020,55.0,-64.0,255
2020,55.0,-63.0,255
2020,55.0,-62.0,255
2020,55.0,-61.0,0
2020,55.0,-60.0,0
2020,55.0,-59.0,0
2020,55.0,-58.0,255
2020,55.0,-57.0,255
2020,55.0,-56.0,255
2020,55.0,-55.0,255
2020,55.0,-54.0,255
2020,55.0,-53.0,255
2020,55.0,-52.0,255
2020,55.0,-51.0,255
2020,55.0,-50.0,255
2020,55.0,-49.0,255
2020,55.0,-48.0,255
2020,55.0,-47.0,255
2020,55.0,-46.0,255
2020,55.0,-45.0,255
2020,55.0,-44.0,255
2020,55.0,-43.0,255
2020,55.0,-42.0,255
2020,55.0,-41.0,255
2020,55.0,-40.0,255
2020,55.0,-39.0,255
2020,55.0,-38.0,255
2020,55.0,-37.0,255
2020,55.0,-36.0,255
2020,55.0,-35.0,255
2020,55.0,-34.0,255
2020,55.0,-33.0,255
2020,55.0,-32.0,255
2020,55.0,-31.0,255
2020,55.0,-30.0,255
2020,55.0,-29.0,255
2020,55.0,-28.0,255
2020,55.0,-27.0,255
2020,55.0,-26.0,255
2020,55.0,-25.0,255
2020,55.0,-24.0,255
2020,55.0,-23.0,255
2020,55.0,-22.0,255
2020,55.0,-21.0,255
2020,55.0,-20.0,255
2020,55.0,-19.0,255
2020,55.0,-18.0,255
2020,55.0,-17.0,255
2020,55.0,-16.0,255
2020,55.0,-15.0,255
2020,55.0,-14.0,255
2020,55.0,-13.0,255
2020,55.0,-12.0,255
2020,55.0,-11.0,0
2020,55.0,-10.0,0
2020,55.0,-9.0,0
2020,55.0,-8.0,255
2020,55.0,-7.0,254
2020,55.0,-6.0,255
2020,55.0,-5.0,255
2020,55.0,-4.0,255
2020,55.0,-3.0,255
2020,55.0,-2.0,255
2020,55.0,-1.0,255
2020,55.0,0.0,255
2020,55.0,1.0,255
2020,55.0,2.0,255
2020,55.0,3.0,255
2020,55.0,4.0,255
2020,55.0,5.0,254
2020,55.0,6.0,0
2020,55.0,7.0,0
2020,55.0,8.0,255
2020,55.0,9.0,255
2020,55.0,10.0,255
2020,55.0,11.0,0
2020,55.0,12.0,255
2020,55.0,13.0,255
2020,55.0,14.0,0
2020,55.0,15.0,0
2020,55.0,16.0,0
2020,55.0,17.0,0
2020,55.0,18.0,255
2020,55.0,19.0,255
2020,55.0,20.0,255
2020,55.0,21.0,0
2020,55.0,22.0,0
2020,55.0,23.0,0
2020,55.0,24.0,0
2020,55.0,25.0,255
2020,55.0,26.0,0
2020,55.0,27.0,0
2020,55.0,28.0,0
2020,55.0,29.0,255
2020,55.0,30.0,0
2020,55.0,31.0,0
2020,55.0,32.0,255
2020,55.0,33.0,0
2020,55.0,34.0,0
2020,55.0,35.0,0
2020,55.0,36.0,255
2020,55.0,37.0,255
2020,55.0,38.0,255
2020,55.0,39.0,255
2020,55.0,40.0,0
2020,55.0,41.0,0
2020,55.0,42.0,0
2020,55.0,43.0,0
2020,55.0,44.0,0
2020,55.0,45.0,255
2020,55.0,46.0,1
2020,55.0,47.0,0
2020,55.0,48.0,255
2020,55.0,49.0,0
2020,55.0,50.0,0
2020,55.0,51.0,0
2020,55.0,52.0,255
2020,55.0,53.0,255
2020,55.0,54.0,0
2020,55.0,55.0,255
2020,55.0,56.0,255
2020,55.0,57.0,0
2020,55.0,58.0,0
2020,55.0,59.0,0
2020,55.0,60.0,0
2020,55.0,61.0,255
2020,55.0,62.0,0
2020,55.0,63.0,0
2020,55.0,64.0,0
2020,55.0,65.0,0
2020,55.0,66.0,0
2020,55.0,67.0,0
2020,55.0,68.0,0
2020,55.0,69.0,255
2020,55.0,70.0,0
2020,55.0,71.0,0
2020,55.0,72.0,0
2020,55.0,73.0,255
2020,55.0,74.0,0
2020,55.0,75.0,0
2020,55.0,76.0,0
2020,55.0,77.0,0
2020,55.0,78.0,0
2020,55.0,79.0,0
2020,55.0,80.0,0
2020,55.0,81.0,0
2020,55.0,82.0,255
2020,55.0,83.0,255
2020,55.0,84.0,0
2020,55.0,85.0,0
2020,55.0,86.0,255
2020,55.0,87.0,0
2020,55.0,88.0,0
2020,55.0,89.0,0
2020,55.0,90.0,0
2020,55.0,91.0,255
2020,55.0,92.0,0
2020,55.0,93.0,0
2020,55.0,94.0,0
2020,55.0,95.0,0
2020,55.0,96.0,0
2020,55.0,97.0,0
2020,55.0,98.0,0
2020,55.0,99.0,255
2020,55.0,100.0,0
2020,55.0,101.0,0
2020,55.0,102.0,0
2020,55.0,103.0,0
2020,55.0,104.0,0
2020,55.0,105.0,0
2020,55.0,106.0,0
2020,55.0,107.0,0
2020,55.0,108.0,0
2020,55.0,109.0,0
2020,55.0,110.0,0
2020,55.0,111.0,0
2020,55.0,112.0,0
2020,55.0,113.0,0
2020,55.0,114.0,0
2020,55.0,115.0,0
2020,55.0,116.0,0
2020,55.0,117.0,0
2020,55.0,118.0,0
2020,55.0,119.0,0
2020,55.0,120.0,0
2020,55.0,121.0,0
2020,55.0,122.0,0
2020,55.0,123.0,0
2020,55.0,124.0,0
2020,55.0,125.0,0
2020,55.0,126.0,0
2020,55.0,127.0,1
2020,55.0,128.0,0
2020,55.0,129.0,0
2020,55.0,130.0,0
2020,55.0,131.0,0
2020,55.0,132.0,0
2020,55.0,133.0,0
2020,55.0,134.0,0
2020,55.0,135.0,0
2020,55.0,136.0,0
2020,55.0,137.0,0
2020,55.0,138.0,0
2020,55.0,139.0,0
2020,55.0,140.0,0
2020,55.0,141.0,0
2020,55.0,142.0,0
2020,55.0,143.0,29
2020,55.0,144.0,87
2020,55.0,145.0,65
2020,55.0,146.0,114
2020,55.0,147.0,174
2020,55.0,148.0,102
2020,55.0,149.0,36
2020,55.0,150.0,30
2020,55.0,151.0,38
2020,55.0,152.0,55
2020,55.0,153.0,0
2020,55.0,154.0,0
2020,55.0,155.0,0
2020,55.0,156.0,0
2020,55.0,157.0,0
2020,55.0,158.0,0
2020,55.0,159.0,0
2020,55.0,160.0,0
2020,55.0,161.0,0
2020,55.0,162.0,0
2020,55.0,163.0,220
2020,55.0,164.0,116
2020,55.0,165.0,124
2020,55.0,166.0,129
2020,55.0,167.0,255
2020,55.0,168.0,255
2020,55.0,169.0,255
2020,55.0,170.0,255
2020,55.0,171.0,255
2020,55.0,172.0,255
2020,55.0,173.0,255
2020,55.0,174.0,255
2020,55.0,175.0,255
2020,55.0,176.0,255
2020,55.0,177.0,255
2020,55.0,178.0,255
2020,55.0,179.0,255
2020,54.0,-180.0,255
2020,54.0,-179.0,255
2020,54.0,-178.0,255
2020,54.0,-177.0,255
2020,54.0,-176.0,255
2020,54.0,-175.0,255
2020,54.0,-174.0,255
2020,54.0,-173.0,255
2020,54.0,-172.0,255
2020,54.0,-171.0,255
2020,54.0,-170.0,255
2020,54.0,-169.0,200
2020,54.0,-168.0,255
2020,54.0,-167.0,255
2020,54.0,-166.0,255
2020,54.0,-165.0,255
2020,54.0,-164.0,255
2020,54.0,-163.0,255
2020,54.0,-162.0,255
2020,54.0,-161.0,255
2020,54.0,-160.0,255
2020,54.0,-159.0,255
2020,54.0,-158.0,255
2020,54.0,-157.0,255
2020,54.0,-156.0,255
2020,54.0,-155.0,255
2020,54.0,-154.0,255
2020,54.0,-153.0,255
2020,54.0,-152.0,255
2020,54.0,-151.0,255
2020,54.0,-150.0,255
2020,54.0,-149.0,255
2020,54.0,-148.0,255
2020,54.0,-147.0,255
2020,54.0,-146.0,255
2020,54.0,-145.0,255
2020,54.0,-144.0,255
2020,54.0,-143.0,255
2020,54.0,-142.0,255
2020,54.0,-141.0,255
2020,54.0,-140.0,255
2020,54.0,-139.0,255
2020,54.0,-138.0,255
2020,54.0,-137.0,255
2020,54.0,-136.0,255
2020,54.0,-135.0,255
2020,54.0,-134.0,255
2020,54.0,-133.0,0
2020,54.0,-132.0,255
2020,54.0,-131.0,255
2020,54.0,-130.0,1
2020,54.0,-129.0,0
2020,54.0,-128.0,0
2020,54.0,-127.0,0
2020,54.0,-126.0,0
2020,54.0,-125.0,0
2020,54.0,-124.0,0
2020,54.0,-123.0,0
2020,54.0,-122.0,0
2020,54.0,-121.0,0
2020,54.0,-120.0,0
2020,54.0,-119.0,0
2020,54.0,-118.0,0
2020,54.0,-117.0,0
2020,54.0,-116.0,0
2020,54.0,-115.0,255
2020,54.0,-114.0,255
2020,54.0,-113.0,0
2020,54.0,-112.0,0
2020,54.0,-111.0,0
2020,54.0,-110.0,0
2020,54.0,-109.0,0
2020,54.0,-108.0,0
2020,54.0,-107.0,0
2020,54.0,-106.0,0
2020,54.0,-105.0,0
2020,54.0,-104.0,0
2020,54.0,-103.0,0
2020,54.0,-102.0,1
2020,54.0,-101.0,0
2020,54.0,-100.0,0
2020,54.0,-99.0,1
2020,54.0,-98.0,0
2020,54.0,-97.0,0
2020,54.0,-96.0,1
2020,54.0,-95.0,0
2020,54.0,-94.0,0
2020,54.0,-93.0,0
2020,54.0,-92.0,0
2020,54.0,-91.0,0
2020,54.0,-90.0,0
2020,54.0,-89.0,0
2020,54.0,-88.0,0
2020,54.0,-87.0,0
2020,54.0,-86.0,0
2020,54.0,-85.0,0
2020,54.0,-84.0,0
2020,54.0,-83.0,0
2020,54.0,-82.0,0
2020,54.0,-81.0,0
2020,54.0,-80.0,0
2020,54.0,-79.0,0
2020,54.0,-78.0,0
2020,54.0,-77.0,0
2020,54.0,-76.0,0
2020,54.0,-75.0,0
2020,54.0,-74.0,0
2020,54.0,-73.0,0
2020,54.0,-72.0,0
2020,54.0,-71.0,0
2020,54.0,-70.0,0
2020,54.0,-69.0,0
2020,54.0,-68.0,0
2020,54.0,-67.0,0
2020,54.0,-66.0,0
2020,54.0,-65.0,0
2020,54.0,-64.0,0
2020,54.0,-63.0,0
2020,54.0,-62.0,0
2020,54.0,-61.0,0
2020,54.0,-60.0,0
2020,54.0,-59.0,0
2020,54.0,-58.0,0
2020,54.0,-57.0,0
2020,54.0,-56.0,255
2020,54.0,-55.0,255
2020,54.0,-54.0,255
2020,54.0,-53.0,255
2020,54.0,-52.0,255
2020,54.0,-51.0,255
2020,54.0,-50.0,255
2020,54.0,-49.0,255
2020,54.0,-48.0,255
2020,54.0,-47.0,255
2020,54.0,-46.0,255
2020,54.0,-45.0,255
2020,54.0,-44.0,255
2020,54.0,-43.0,255
2020,54.0,-42.0,255
2020,54.0,-41.0,255
2020,54.0,-40.0,255
2020,54.0,-39.0,255
2020,54.0,-38.0,255
2020,54.0,-37.0,255
2020,54.0,-36.0,255
2020,54.0,-35.0,255
2020,54.0,-34.0,255
2020,54.0,-33.0,255
2020,54.0,-32.0,255
2020,54.0,-31.0,255
2020,54.0,-30.0,255
2020,54.0,-29.0,255
2020,54.0,-28.0,255
2020,54.0,-27.0,255
2020,54.0,-26.0,255
2020,54.0,-25.0,255
2020,54.0,-24.0,255
2020,54.0,-23.0,255
2020,54.0,-22.0,255
2020,54.0,-21.0,255
2020,54.0,-20.0,255
2020,54.0,-19.0,255
2020,54.0,-18.0,255
2020,54.0,-17.0,255
2020,54.0,-16.0,255
2020,54.0,-15.0,255
2020,54.0,-14.0,255
2020,54.0,-13.0,255
2020,54.0,-12.0,0
2020,54.0,-11.0,0
2020,54.0,-10.0,255
2020,54.0,-9.0,255
2020,54.0,-8.0,255
2020,54.0,-7.0,255
2020,54.0,-6.0,0
2020,54.0,-5.0,255
2020,54.0,-4.0,255
2020,54.0,-3.0,255
2020,54.0,-2.0,255
2020,54.0,-1.0,255
2020,54.0,0.0,0
2020,54.0,1.0,0
2020,54.0,2.0,255
2020,54.0,3.0,255
2020,54.0,4.0,255
2020,54.0,5.0,255
2020,54.0,6.0,255
2020,54.0,7.0,255
2020,54.0,8.0,255
2020,54.0,9.0,255
2020,54.0,10.0,255
2020,54.0,11.0,0
2020,54.0,12.0,0
2020,54.0,13.0,0
2020,54.0,14.0,255
2020,54.0,15.0,0
2020,54.0,16.0,0
2020,54.0,17.0,255
2020,54.0,18.0,255
2020,54.0,19.0,255
2020,54.0,20.0,255
2020,54.0,21.0,255
2020,54.0,22.0,0
2020,54.0,23.0,255
2020,54.0,24.0,0
2020,54.0,25.0,0
2020,54.0,26.0,0
2020,54.0,27.0,255
2020,54.0,28.0,255
2020,54.0,29.0,255
2020,54.0,30.0,255
2020,54.0,31.0,0
2020,54.0,32.0,0
2020,54.0,33.0,0
2020,54.0,34.0,255
2020,54.0,35.0,0
2020,54.0,36.0,0
2020,54.0,37.0,255
2020,54.0,38.0,255
2020,54.0,39.0,0
2020,54.0,40.0,0
2020,54.0,41.0,0
2020,54.0,42.0,0
2020,54.0,43.0,0
2020,54.0,44.0,255
2020,54.0,45.0,0
2020,54.0,46.0,255
2020,54.0,47.0,0
2020,54.0,48.0,254
2020,54.0,49.0,255
2020,54.0,50.0,255
2020,54.0,51.0,255
2020,54.0,52.0,0
2020,54.0,53.0,0
2020,54.0,54.0,0
2020,54.0,55.0,0
2020,54.0,56.0,0
2020,54.0,57.0,0
2020,54.0,58.0,255
2020,54.0,59.0,255
2020,54.0,60.0,0
2020,54.0,61.0,0
2020,54.0,62.0,255
2020,54.0,63.0,255
2020,54.0,64.0,0
2020,54.0,65.0,1
2020,54.0,66.0,0
2020,54.0,67.0,0
2020,54.0,68.0,0
2020,54.0,69.0,255
2020,54.0,70.0,0
2020,54.0,71.0,0
2020,54.0,72.0,0
2020,54.0,73.0,0
2020,54.0,74.0,0
2020,54.0,75.0,0
2020,54.0,76.0,0
